FAMILIA,TABLA,COD,COMUNIDADES_Y_CIUDADES_AUTONOMAS,CONCEPTO_TURISTICO,PROVINCIAS,PUNTOS_TURISTICOS,RESIDENCIA_ORIGEN,TIPO_DE_CATEGORIA,TIPO_DE_DATO,TIPO_DE_ESTABLECIMIENTO,TOTALES_TERRITORIALES,TOTAL_NACIONAL,ZONAS_TURISTICAS
EOH,2078,EOT2787,,Viajero,,Gijón,Residentes en España,Total categorías,Dato,,,,
EOH,2078,EOT2757,,Pernoctaciones,,Málaga,Residentes en España,Total categorías,Dato,,,,
EOH,2078,EOT2768,,Viajero,,Ronda,Residentes en el Extranjero,Total categorías,Dato,,,,
EOH,2078,EOT2766,,Pernoctaciones,,Nerja,Residentes en el Extranjero,Total categorías,Dato,,,,
EOH,2078,EOT12629,,Pernoctaciones,,Ourense,Residentes en el Extranjero,Total categorías,Dato,,,,
EOH,2078,EOT12651,,Viajero,,Palencia,Residentes en el Extranjero,Total categorías,Dato,,,,
EOH,2078,EOT2808,,Viajero,,"Palmas de Gran Canaria, Las",Residentes en el Extranjero,Total categorías,Dato,,,,
EOH,2078,EOT38606,,Pernoctaciones,,Teguise,Residentes en el Extranjero,Total categorías,Dato,,,,
EOH,2078,EOT12674,,Viajero,,"Grove, O",Residentes en España,Total categorías,Dato,,,,
EOH,2078,EOT12679,,Viajero,,Sanxenxo,Residentes en el Extranjero,Total categorías,Dato,,,,
EOH,2078,EOT2821,,Pernoctaciones,,Vigo,Residentes en España,Total categorías,Dato,,,,
EOH,2078,EOT2830,,Pernoctaciones,,Adeje,Residentes en el Extranjero,Total categorías,Dato,,,,
EOH,2078,EOT2833,,Pernoctaciones,,Arona,Residentes en España,Total categorías,Dato,,,,
