FAMILIA,TABLA,COD,COMUNIDADES_Y_CIUDADES_AUTONOMAS,CONCEPTO_TURISTICO,PROVINCIAS,PUNTOS_TURISTICOS,RESIDENCIA_ORIGEN,TIPO_DE_CATEGORIA,TIPO_DE_DATO,TIPO_DE_ESTABLECIMIENTO,TOTALES_TERRITORIALES,TOTAL_NACIONAL,ZONAS_TURISTICAS
EOATR,2005,EOT14467,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Sierra de Hornachuelos 
EOATR,2005,EOT16098,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Sierras Subbéticas 
EOATR,2005,EOT16052,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,P. Natural Sierra Nevada 
EOATR,2005,EOT14482,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,"P. Natural Sierras de Tejeda, Almijara y Alhama "
EOATR,2005,EOT14499,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Sierra Norte de Sevilla 
EOATR,2005,EOT14504,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,"P. Natural Fuentes del Narcea, Degaña e Ibias "
EOATR,2005,EOT14512,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Tamadaba 
EOATR,2005,EOT16104,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Oyambre 
EOATR,2005,EOT14543,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Hoces del Duraton 
EOATR,2005,EOT14554,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,"P. Natural Calares y Cabeceras de los ríos Mundo, Tus y Guadalimar "
EOATR,2005,EOT14564,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural de los Aiguamolls de I'Empordá
EOATR,2005,EOT14565,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural de los Aiguamolls de I'Empordá
EOATR,2005,EOT14569,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Cadí-Moixeró 
EOATR,2005,EOT14570,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Cadí-Moixeró 
EOATR,2005,EOT14573,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Cadí-Moixeró 
EOATR,2005,EOT14597,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Serra de Mariola 
EOATR,2005,EOT16120,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Gorbeia 
EOATR,2005,EOT14507,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,"P. Natural Fuentes del Narcea, Degaña e Ibias "
EOATR,2005,EOT14599,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Hoces del Cabriel 
EOATR,2005,EOT14608,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Aiako Harria 
EOATR,2005,EOT14572,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Cadí-Moixeró 
EOATR,2005,EOT14593,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Serra Calderona 
EOATR,2005,EOT14622,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Urkiola 
EOATR,2005,EOT14468,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Sierra de Hornachuelos 
EOATR,2005,EOT14484,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Sierra de Aracena y Picos de Aroche 
EOATR,2005,EOT14538,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Arribes del Duero 
EOATR,2005,EOT14551,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,P. Natural Alto Tajo 
EOATR,2005,EOT14604,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Aiako Harria 
EOATR,2005,EOT14612,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Gorbeia 
EOATR,2005,EOT14471,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,P. Natural Sierras Subbéticas 
EOATR,2005,EOT14575,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Montseny 
EOATR,2005,EOT14619,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Urkiola 
EOATR,2005,EOT14623,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Urkiola 
EOATR,2005,EOT14615,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Pagoeta 
EOATR,2005,EOT16065,,Personal empleado,,,,Total categorías,Dato,,,,Asturias (Principado De): Costa Verde
EOATR,2005,EOT11030,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,Baleares (Illes): Isla De Mallorca
EOATR,2005,EOT11032,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,Baleares (Illes): Isla De Mallorca
EOATR,2005,EOT11039,,Número de plazas estimadas,,,,Total categorías,Dato,,,,Canarias: Isla De Tenerife
EOATR,2005,EOT11040,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,Canarias: Isla De Tenerife
EOATR,2005,EOT16070,,Personal empleado,,,,Total categorías,Dato,,,,Canarias: Isla De Tenerife
EOATR,2005,EOT11044,,Número de plazas estimadas,,,,Total categorías,Dato,,,,Canarias: Isla De La Palma
EOATR,2005,EOT11050,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,Canarias: Isla De La Gomera
EOATR,2005,EOT39301,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,Cataluña: Cataluña Central
EOATR,2005,EOT21266,,Personal empleado,,,,Total categorías,Dato,,,,Cataluña: Costa  Barcelona
EOATR,2005,EOT11066,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,Cataluña: Costa Brava
EOATR,2005,EOT11025,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,Asturias (Principado De): Costa Verde
EOATR,2005,EOT11061,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,Cataluña: Costa Del Garraf
EOATR,2005,EOT21267,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,Cataluña: Costa  Barcelona
EOATR,2005,EOT24746,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,Cataluña: Costa  Barcelona 2015
EOATR,2005,EOT24744,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,Cataluña: Costa  Barcelona 2015
EOATR,2005,EOT38554,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,Cataluña: Costa  Barcelona 2016
EOATR,2005,EOT11088,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,Pais Vasco: Costa Bizkaia
EOATR,2005,EOT11097,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,Pirineo Aragonés
EOATR,2005,EOT16080,,Personal empleado,,,,Total categorías,Dato,,,,Pirineo Catalán
EOATR,2005,EOT14443,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Nacional Teide 
EOATR,2005,EOT14452,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Nacional Aigüestortes 
EOATR,2005,EOT14463,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Sierra de Grazalema
EOATR,2005,EOT14495,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Nacional Sierra de las Nieves
EOATR,2005,EOT14515,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Oyambre 
EOATR,2005,EOT14535,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Arribes del Duero 
EOATR,2005,EOT14547,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Cañón del Rio Lobos 
EOATR,2005,EOT14567,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural de los Aiguamolls de I'Empordá
EOATR,2005,EOT16116,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Serra Calderona 
EOATR,2005,EOT39307,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,Cataluña: Cataluña Central
EOATR,2005,EOT38553,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,Cataluña: Costa  Barcelona 2016
EOATR,2005,EOT11087,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,Pais Vasco: Costa Guipuzkoa
EOATR,2005,EOT11104,,Número de plazas estimadas,,,,Total categorías,Dato,,,,Pirineo Navarro
EOATR,2005,EOT14437,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Nacional Taburiente 
EOATR,2005,EOT14457,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Los Alcornocales 
EOATR,2005,EOT16100,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Sierra de Aracena y Picos de Aroche 
EOATR,2005,EOT14503,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Sierra Norte de Sevilla 
EOATR,2005,EOT14511,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,P. Natural Tamadaba 
EOATR,2005,EOT14524,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Fuentes Carrionas y Fuente de Cobre 
EOATR,2005,EOT14539,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Hoces del Duraton 
EOATR,2005,EOT14557,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,"P. Natural Calares y Cabeceras de los ríos Mundo, Tus y Guadalimar "
EOATR,2005,EOT16117,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Serra de Mariola 
EOATR,2005,EOT14449,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Nacional Aigüestortes 
EOATR,2005,EOT16051,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Sierra Nevada 
EOATR,2005,EOT16053,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Sierra Nevada 
EOATR,2005,EOT14598,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Serra de Mariola 
EOATR,2005,EOT14453,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Nacional Aigüestortes 
EOATR,2005,EOT11062,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,Cataluña: Costa Del Garraf
EOATR,2005,EOT11080,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,Galicia: Costa A Mariña Lucense (Lugo)
EOATR,2005,EOT11090,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,Pais Vasco: Costa Bizkaia
EOATR,2005,EOT20076,,Número de plazas estimadas,,,,Total categorías,Dato,,,,Pirineus
EOATR,2005,EOT16099,,Personal empleado,,,,Total categorías,Dato,,,,"P. Natural Sierras de Tejeda, Almijara y Alhama "
EOATR,2005,EOT14516,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,P. Natural Oyambre 
EOATR,2005,EOT14529,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Las Batuecas-Sierra de Francia 
EOATR,2005,EOT14603,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Hoces del Cabriel 
EOATR,2005,EOT16079,,Personal empleado,,,,Total categorías,Dato,,,,Pirineo Aragonés
EOATR,2005,EOT20075,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,Pirineus
EOATR,2005,EOT11111,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,Pirineo Vasco
EOATR,2005,EOT11112,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,Pirineo Vasco
EOATR,2005,EOT14432,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Nacional Garajonay 
EOATR,2005,EOT14438,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Nacional Taburiente 
EOATR,2005,EOT14454,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,P. Natural Los Alcornocales 
EOATR,2005,EOT14455,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Los Alcornocales 
EOATR,2005,EOT14462,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Sierra de Grazalema
EOATR,2005,EOT14487,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Sierra de Aracena y Picos de Aroche 
EOATR,2005,EOT14523,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Saja-Besaya 
EOATR,2005,EOT16105,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Saja-Besaya 
EOATR,2005,EOT14525,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Fuentes Carrionas y Fuente de Cobre 
EOATR,2005,EOT14533,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Las Batuecas-Sierra de Francia 
EOATR,2005,EOT14562,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Zona Volcánica de la Garrotxa 
EOATR,2005,EOT14566,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,P. Natural de los Aiguamolls de I'Empordá
EOATR,2005,EOT14577,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Montseny 
EOATR,2005,EOT14582,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Alt Pirineu
EOATR,2005,EOT14588,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural Delta de I'Ebre 
EOATR,2005,EOT14489,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,"P. Natural Sierras de Cazorla, Segura y las Villas"
EOATR,2005,EOT16087,,Personal empleado,,,,Total categorías,Dato,,,,P. Nacional Sierra de las Nieves
EOATR,2005,EOT14568,,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,P. Natural de los Aiguamolls de I'Empordá
EOATR,2005,EOT16119,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Aiako Harria 
EOATR,2005,EOT14617,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Pagoeta 
EOATR,2005,EOT14470,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Sierras Subbéticas 
EOATR,2005,EOT16091,,Personal empleado,,,,Total categorías,Dato,,,,P. Nacional Picos de Europa 
EOATR,2005,EOT14480,,Número de plazas estimadas,,,,Total categorías,Dato,,,,"P. Natural Sierras de Tejeda, Almijara y Alhama "
EOATR,2005,EOT14497,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Nacional Sierra de las Nieves
EOATR,2005,EOT14521,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,P. Natural Saja-Besaya 
EOATR,2005,EOT14540,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Hoces del Duraton 
EOATR,2005,EOT16110,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Cañón del Rio Lobos 
EOATR,2005,EOT14550,,Número de plazas estimadas,,,,Total categorías,Dato,,,,P. Natural Alto Tajo 
EOATR,2005,EOT14552,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Alto Tajo 
EOATR,2005,EOT14555,,Número de plazas estimadas,,,,Total categorías,Dato,,,,"P. Natural Calares y Cabeceras de los ríos Mundo, Tus y Guadalimar "
EOATR,2005,EOT14522,,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,P. Natural Saja-Besaya 
EOATR,2005,EOT16108,,Personal empleado,,,,Total categorías,Dato,,,,P. Natural Arribes del Duero 
EOATR,2005,EOT14541,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,P. Natural Hoces del Duraton 
EOATR,2005,EOT14591,,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,P. Natural Serra Calderona 
EOATR,2070,EOT11113,,Número de establecimientos abiertos estimados,Alicante/Alacant,,,Total categorías,Dato,,,,
EOATR,2070,EOT11135,,Grado de ocupación por habitaciones,Almería,,,Total categorías,Dato,,,,
EOATR,2070,EOT11136,,Personal empleado,Almería,,,Total categorías,Dato,,,,
EOATR,2070,EOT11534,,Número de establecimientos abiertos estimados,Araba/Álava,,,Total categorías,Dato,,,,
EOATR,2070,EOT11539,,Personal empleado,Araba/Álava,,,Total categorías,Dato,,,,
EOATR,2070,EOT11295,,Grado de ocupación por plazas,Asturias,,,Total categorías,Dato,,,,
EOATR,2070,EOT11160,,Personal empleado,Burgos,,,Total categorías,Dato,,,,
EOATR,2070,EOT11543,,Grado de ocupación por plazas,Cantabria,,,Total categorías,Dato,,,,
EOATR,2070,EOT11544,,Grado de ocupación por plazas en fin de semana,Cantabria,,,Total categorías,Dato,,,,
EOATR,2070,EOT11174,,Número de plazas estimadas,Ciudad Real,,,Total categorías,Dato,,,,
EOATR,2070,EOT11178,,Personal empleado,Ciudad Real,,,Total categorías,Dato,,,,
EOATR,2070,EOT11184,,Personal empleado,Córdoba,,,Total categorías,Dato,,,,
EOATR,2070,EOT11196,,Personal empleado,Cuenca,,,Total categorías,Dato,,,,
EOATR,2070,EOT11138,,Número de plazas estimadas,Ávila,,,Total categorías,Dato,,,,
EOATR,2070,EOT11547,,Número de establecimientos abiertos estimados,Badajoz,,,Total categorías,Dato,,,,
EOATR,2070,EOT11548,,Número de plazas estimadas,Badajoz,,,Total categorías,Dato,,,,
EOATR,2070,EOT11148,,Personal empleado,"Balears, Illes",,,Total categorías,Dato,,,,
EOATR,2070,EOT11164,,Grado de ocupación por plazas en fin de semana,Cádiz,,,Total categorías,Dato,,,,
EOATR,2070,EOT11173,,Número de establecimientos abiertos estimados,Ciudad Real,,,Total categorías,Dato,,,,
EOATR,2070,EOT11189,,Grado de ocupación por habitaciones,"Coruña, A",,,Total categorías,Dato,,,,
EOATR,2070,EOT11218,,Grado de ocupación por plazas en fin de semana,Gipuzkoa,,,Total categorías,Dato,,,,
EOATR,2070,EOT11219,,Grado de ocupación por habitaciones,Gipuzkoa,,,Total categorías,Dato,,,,
EOATR,2070,EOT11220,,Personal empleado,Gipuzkoa,,,Total categorías,Dato,,,,
EOATR,2070,EOT11201,,Grado de ocupación por habitaciones,Girona,,,Total categorías,Dato,,,,
EOATR,2070,EOT11266,,Grado de ocupación por plazas en fin de semana,Madrid,,,Total categorías,Dato,,,,
EOATR,2070,EOT11282,,Número de plazas estimadas,Navarra,,,Total categorías,Dato,,,,
EOATR,2070,EOT11292,,Personal empleado,Ourense,,,Total categorías,Dato,,,,
EOATR,2070,EOT11326,,Grado de ocupación por plazas en fin de semana,Santa Cruz de Tenerife,,,Total categorías,Dato,,,,
EOATR,2070,EOT11137,,Número de establecimientos abiertos estimados,Ávila,,,Total categorías,Dato,,,,
EOATR,2070,EOT11179,,Número de establecimientos abiertos estimados,Córdoba,,,Total categorías,Dato,,,,
EOATR,2070,EOT11193,,Grado de ocupación por plazas,Cuenca,,,Total categorías,Dato,,,,
EOATR,2070,EOT11213,,Grado de ocupación por habitaciones,Guadalajara,,,Total categorías,Dato,,,,
EOATR,2070,EOT11247,,Grado de ocupación por plazas,Lleida,,,Total categorías,Dato,,,,
EOATR,2070,EOT11257,,Número de establecimientos abiertos estimados,Lugo,,,Total categorías,Dato,,,,
EOATR,2070,EOT11261,,Grado de ocupación por habitaciones,Lugo,,,Total categorías,Dato,,,,
EOATR,2070,EOT11276,,Número de plazas estimadas,Murcia,,,Total categorías,Dato,,,,
EOATR,2070,EOT11288,,Número de plazas estimadas,Ourense,,,Total categorías,Dato,,,,
EOATR,2070,EOT11308,,Grado de ocupación por plazas en fin de semana,"Palmas, Las",,,Total categorías,Dato,,,,
EOATR,2070,EOT11323,,Número de establecimientos abiertos estimados,Santa Cruz de Tenerife,,,Total categorías,Dato,,,,
EOATR,2070,EOT11328,,Personal empleado,Santa Cruz de Tenerife,,,Total categorías,Dato,,,,
EOATR,2070,EOT11279,,Grado de ocupación por habitaciones,Murcia,,,Total categorías,Dato,,,,
EOATR,2070,EOT11381,,Grado de ocupación por habitaciones,Zamora,,,Total categorías,Dato,,,,
EOATR,2070,EOT11297,,Grado de ocupación por habitaciones,Asturias,,,Total categorías,Dato,,,,
EOATR,2070,EOT11234,,Número de plazas estimadas,Jaén,,,Total categorías,Dato,,,,
EOATR,2070,EOT11116,,Grado de ocupación por plazas en fin de semana,Alicante/Alacant,,,Total categorías,Dato,,,,
EOATR,2070,EOT11158,,Grado de ocupación por plazas en fin de semana,Burgos,,,Total categorías,Dato,,,,
EOATR,2070,EOT11166,,Personal empleado,Cádiz,,,Total categorías,Dato,,,,
EOATR,2070,EOT11188,,Grado de ocupación por plazas en fin de semana,"Coruña, A",,,Total categorías,Dato,,,,
EOATR,2070,EOT11210,,Número de plazas estimadas,Guadalajara,,,Total categorías,Dato,,,,
EOATR,2070,EOT11214,,Personal empleado,Guadalajara,,,Total categorías,Dato,,,,
EOATR,2070,EOT11228,,Número de plazas estimadas,Huesca,,,Total categorías,Dato,,,,
EOATR,2070,EOT11239,,Número de establecimientos abiertos estimados,León,,,Total categorías,Dato,,,,
EOATR,2070,EOT11283,,Grado de ocupación por plazas,Navarra,,,Total categorías,Dato,,,,
EOATR,2070,EOT11310,,Personal empleado,"Palmas, Las",,,Total categorías,Dato,,,,
EOATR,2070,EOT11226,,Personal empleado,Huelva,,,Total categorías,Dato,,,,
EOATR,2070,EOT11277,,Grado de ocupación por plazas,Murcia,,,Total categorías,Dato,,,,
EOATR,2070,EOT11289,,Grado de ocupación por plazas,Ourense,,,Total categorías,Dato,,,,
EOATR,2070,EOT11291,,Grado de ocupación por habitaciones,Ourense,,,Total categorías,Dato,,,,
EOATR,2070,EOT11316,,Personal empleado,Pontevedra,,,Total categorías,Dato,,,,
EOATR,2070,EOT11334,,Personal empleado,Segovia,,,Total categorías,Dato,,,,
EOATR,2070,EOT11337,,Grado de ocupación por plazas,Sevilla,,,Total categorías,Dato,,,,
EOATR,2070,EOT11339,,Grado de ocupación por habitaciones,Sevilla,,,Total categorías,Dato,,,,
EOATR,2070,EOT11342,,Número de plazas estimadas,Soria,,,Total categorías,Dato,,,,
EOATR,2070,EOT11351,,Grado de ocupación por habitaciones,Tarragona,,,Total categorías,Dato,,,,
EOATR,2070,EOT11304,,Personal empleado,Palencia,,,Total categorías,Dato,,,,
EOATR,2070,EOT11332,,Grado de ocupación por plazas en fin de semana,Segovia,,,Total categorías,Dato,,,,
EOATR,2070,EOT11353,,Número de establecimientos abiertos estimados,Teruel,,,Total categorías,Dato,,,,
EOATR,2070,EOT11364,,Personal empleado,Toledo,,,Total categorías,Dato,,,,
EOATR,2070,EOT11223,,Grado de ocupación por plazas,Huelva,,,Total categorías,Dato,,,,
EOATR,2070,EOT11331,,Grado de ocupación por plazas,Segovia,,,Total categorías,Dato,,,,
EOATR,2070,EOT11139,,Grado de ocupación por plazas,Ávila,,,Total categorías,Dato,,,,
EOATR,2070,EOT11180,,Número de plazas estimadas,Córdoba,,,Total categorías,Dato,,,,
EOATR,2070,EOT11355,,Grado de ocupación por plazas,Teruel,,,Total categorías,Dato,,,,
EOATR,2070,EOT11374,,Grado de ocupación por plazas en fin de semana,Valladolid,,,Total categorías,Dato,,,,
EOATR,2070,EOT11352,,Personal empleado,Tarragona,,,Total categorías,Dato,,,,
EOATR,2070,EOT11119,,Número de establecimientos abiertos estimados,Albacete,,,Total categorías,Dato,,,,
EOATR,2070,EOT11120,,Número de plazas estimadas,Albacete,,,Total categorías,Dato,,,,
EOATR,2070,EOT11123,,Grado de ocupación por habitaciones,Albacete,,,Total categorías,Dato,,,,
EOATR,2070,EOT11140,,Grado de ocupación por plazas en fin de semana,Ávila,,,Total categorías,Dato,,,,
EOATR,2070,EOT11550,,Grado de ocupación por plazas en fin de semana,Badajoz,,,Total categorías,Dato,,,,
EOATR,2070,EOT11551,,Grado de ocupación por habitaciones,Badajoz,,,Total categorías,Dato,,,,
EOATR,2070,EOT11143,,Número de establecimientos abiertos estimados,"Balears, Illes",,,Total categorías,Dato,,,,
EOATR,2070,EOT11144,,Número de plazas estimadas,"Balears, Illes",,,Total categorías,Dato,,,,
EOATR,2070,EOT11145,,Grado de ocupación por plazas,"Balears, Illes",,,Total categorías,Dato,,,,
EOATR,2070,EOT11146,,Grado de ocupación por plazas en fin de semana,"Balears, Illes",,,Total categorías,Dato,,,,
EOATR,2070,EOT11149,,Número de establecimientos abiertos estimados,Barcelona,,,Total categorías,Dato,,,,
EOATR,2070,EOT11151,,Grado de ocupación por plazas,Barcelona,,,Total categorías,Dato,,,,
EOATR,2070,EOT11156,,Número de plazas estimadas,Burgos,,,Total categorías,Dato,,,,
EOATR,2070,EOT11559,,Número de plazas estimadas,Cáceres,,,Total categorías,Dato,,,,
EOATR,2070,EOT11560,,Grado de ocupación por plazas,Cáceres,,,Total categorías,Dato,,,,
EOATR,2070,EOT11217,,Grado de ocupación por plazas,Gipuzkoa,,,Total categorías,Dato,,,,
EOATR,2070,EOT11245,,Número de establecimientos abiertos estimados,Lleida,,,Total categorías,Dato,,,,
EOATR,2070,EOT11249,,Grado de ocupación por habitaciones,Lleida,,,Total categorías,Dato,,,,
EOATR,2070,EOT11285,,Grado de ocupación por habitaciones,Navarra,,,Total categorías,Dato,,,,
EOATR,2070,EOT11131,,Número de establecimientos abiertos estimados,Almería,,,Total categorías,Dato,,,,
EOATR,2070,EOT11298,,Personal empleado,Asturias,,,Total categorías,Dato,,,,
EOATR,2070,EOT11141,,Grado de ocupación por habitaciones,Ávila,,,Total categorías,Dato,,,,
EOATR,2070,EOT11552,,Personal empleado,Badajoz,,,Total categorías,Dato,,,,
EOATR,2070,EOT11150,,Número de plazas estimadas,Barcelona,,,Total categorías,Dato,,,,
EOATR,2070,EOT11159,,Grado de ocupación por habitaciones,Burgos,,,Total categorías,Dato,,,,
EOATR,2070,EOT11545,,Grado de ocupación por habitaciones,Cantabria,,,Total categorías,Dato,,,,
EOATR,2070,EOT11198,,Número de plazas estimadas,Girona,,,Total categorías,Dato,,,,
EOATR,2070,EOT11259,,Grado de ocupación por plazas,Lugo,,,Total categorías,Dato,,,,
EOATR,2070,EOT11270,,Número de plazas estimadas,Málaga,,,Total categorías,Dato,,,,
EOATR,2070,EOT11290,,Grado de ocupación por plazas en fin de semana,Ourense,,,Total categorías,Dato,,,,
EOATR,2070,EOT11314,,Grado de ocupación por plazas en fin de semana,Pontevedra,,,Total categorías,Dato,,,,
EOATR,2070,EOT11252,,Número de plazas estimadas,"Rioja, La",,,Total categorías,Dato,,,,
EOATR,2070,EOT11254,,Grado de ocupación por plazas en fin de semana,"Rioja, La",,,Total categorías,Dato,,,,
EOATR,2070,EOT11348,,Número de plazas estimadas,Tarragona,,,Total categorías,Dato,,,,
EOATR,2070,EOT11147,,Grado de ocupación por habitaciones,"Balears, Illes",,,Total categorías,Dato,,,,
EOATR,2070,EOT11191,,Número de establecimientos abiertos estimados,Cuenca,,,Total categorías,Dato,,,,
EOATR,2070,EOT11205,,Grado de ocupación por plazas,Granada,,,Total categorías,Dato,,,,
EOATR,2070,EOT11230,,Grado de ocupación por plazas en fin de semana,Huesca,,,Total categorías,Dato,,,,
EOATR,2070,EOT11281,,Número de establecimientos abiertos estimados,Navarra,,,Total categorías,Dato,,,,
EOATR,2070,EOT11303,,Grado de ocupación por habitaciones,Palencia,,,Total categorías,Dato,,,,
EOATR,2070,EOT11305,,Número de establecimientos abiertos estimados,"Palmas, Las",,,Total categorías,Dato,,,,
EOATR,2070,EOT11251,,Número de establecimientos abiertos estimados,"Rioja, La",,,Total categorías,Dato,,,,
