DATAFLOW,LAST UPDATE,freq,indic_to,c_resid,month,unit,geo,TIME_PERIOD,OBS_VALUE
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M04,NR,PT15,2023,6542
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M04,NR,PT17,2018,3852
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M04,NR,PT17,2019,4894
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M04,NR,PT17,2020,956
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M04,NR,PT17,2021,5356
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M04,NR,PT17,2022,4728
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M04,NR,PT17,2023,6036
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL3,2018,5646
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL3,2019,7551
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL3,2020,5552
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL3,2021,10173
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL3,2022,11554
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL3,2023,14270
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL62,2018,1109
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL62,2019,831
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL62,2020,95
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL62,2021,629
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL62,2022,1155
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL62,2023,1374
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL65,2018,1806
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL65,2019,1763
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL65,2020,572
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL65,2021,1807
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL65,2022,2522
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,EL65,2023,2730
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES22,2018,1417
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES22,2019,1939
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES22,2020,219
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES22,2021,1218
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES22,2022,2096
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES22,2023,2437
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES30,2018,21422
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES30,2019,22408
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES30,2020,3201
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES30,2021,13481
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES30,2022,19710
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES30,2023,27585
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES51,2018,18034
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES51,2019,20895
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES51,2020,3004
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES51,2021,24978
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES51,2022,22616
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES51,2023,26581
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES52,2018,19308
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES52,2019,28940
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES52,2020,2585
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES52,2021,27867
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES52,2022,32592
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES52,2023,32755
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES53,2018,6612
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES53,2019,6277
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES53,2020,480
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES53,2021,4745
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES53,2022,8759
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES53,2023,8877
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES61,2018,54389
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES61,2019,77700
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES61,2020,6091
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES61,2021,59211
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES61,2022,84161
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES61,2023,91140
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES70,2018,18800
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES70,2019,24574
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES70,2020,3322
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES70,2021,22718
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES70,2022,31091
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,ES70,2023,33418
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,HR03,2018,7562
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,HR03,2019,7723
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,HR03,2020,3054
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,HR03,2021,7147
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,HR03,2022,11893
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,HR03,2023,12144
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT15,2018,2303
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT15,2019,2206
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT15,2020,1644
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT15,2021,3678
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT15,2022,3306
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT15,2023,4118
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT17,2018,4445
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT17,2019,5752
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT17,2020,2827
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT17,2021,5960
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT17,2022,4351
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M05,NR,PT17,2023,5887
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL3,2018,6684
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL3,2019,9964
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL3,2020,7724
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL3,2021,10166
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL3,2022,12800
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL3,2023,17371
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL62,2018,1757
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL62,2019,2638
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL62,2020,900
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL62,2021,2340
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL62,2022,3403
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL62,2023,4161
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL65,2018,2227
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL65,2019,4114
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL65,2020,2656
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL65,2021,4665
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL65,2022,5070
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,EL65,2023,6400
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES22,2018,1480
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES22,2019,1925
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES22,2020,693
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES22,2021,1891
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES22,2022,2532
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES22,2023,3106
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES30,2018,23223
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES30,2019,25482
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES30,2020,8210
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES30,2021,14829
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES30,2022,21652
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES30,2023,34968
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES51,2018,31812
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES51,2019,38807
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES51,2020,17362
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES51,2021,41298
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES51,2022,44635
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES51,2023,46261
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES52,2018,39148
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES52,2019,47785
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES52,2020,17221
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES52,2021,53263
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES52,2022,58649
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES52,2023,66930
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES53,2018,11486
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES53,2019,11943
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES53,2020,3792
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES53,2021,14491
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES53,2022,16529
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES53,2023,16074
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES61,2018,69323
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES61,2019,80953
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES61,2020,35828
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES61,2021,88439
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES61,2022,104263
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES61,2023,120734
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES70,2018,24490
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES70,2019,27584
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES70,2020,14709
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES70,2021,29128
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES70,2022,36940
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,ES70,2023,40139
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,HR03,2018,13831
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,HR03,2019,16038
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,HR03,2020,10685
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,HR03,2021,17730
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,HR03,2022,20061
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,HR03,2023,22553
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT15,2018,5714
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT15,2019,8411
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT15,2020,9760
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT15,2021,9992
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT15,2022,11217
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT15,2023,10907
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT17,2018,5208
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT17,2019,7646
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT17,2020,4826
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT17,2021,6059
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT17,2022,6128
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M06,NR,PT17,2023,7732
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL3,2018,7698
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL3,2019,10507
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL3,2020,9663
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL3,2021,11707
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL3,2022,14931
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL3,2023,19544
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL62,2018,5707
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL62,2019,5956
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL62,2020,3752
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL62,2021,6803
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL62,2022,8294
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL62,2023,9559
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL65,2018,5237
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL65,2019,6503
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL65,2020,6100
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL65,2021,8942
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL65,2022,10032
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,EL65,2023,12884
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES22,2018,2093
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES22,2019,2564
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES22,2020,2257
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES22,2021,3288
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES22,2022,3492
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES22,2023,5009
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES30,2018,19350
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES30,2019,20736
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES30,2020,11667
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES30,2021,15694
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES30,2022,20720
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES30,2023,30766
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES51,2018,35445
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES51,2019,37444
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES51,2020,40352
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES51,2021,53420
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES51,2022,46189
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES51,2023,49680
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES52,2018,57311
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES52,2019,65121
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES52,2020,61071
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES52,2021,86644
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES52,2022,90370
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES52,2023,100566
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES53,2018,11925
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES53,2019,12677
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES53,2020,12831
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES53,2021,21312
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES53,2022,18678
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES53,2023,17100
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES61,2018,88180
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES61,2019,97619
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES61,2020,93981
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES61,2021,136427
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES61,2022,141816
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES61,2023,158942
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES70,2018,34615
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES70,2019,38176
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES70,2020,39429
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES70,2021,48941
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES70,2022,53446
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,ES70,2023,56056
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,HR03,2018,16785
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,HR03,2019,19352
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,HR03,2020,17222
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,HR03,2021,27614
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,HR03,2022,27399
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,HR03,2023,29479
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,PT15,2018,9692
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,PT15,2019,10442
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,STY,DOM,M07,NR,PT15,2020,12450
