DATAFLOW,LAST UPDATE,freq,indic_to,c_resid,unit,cities,TIME_PERIOD,OBS_VALUE
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES006C,2021,97677
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES006C,2022,230270
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES006C,2023,329365
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES008C,2018,32740
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES008C,2019,30698
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES008C,2020,14190
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES008C,2021,19620
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES008C,2022,34605
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES008C,2023,41412
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES010C,2018,58569
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES010C,2019,60984
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES010C,2020,14603
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES010C,2021,34324
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES010C,2022,60729
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES010C,2023,59061
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES021C,2018,57184
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES021C,2019,71393
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES021C,2020,19772
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES021C,2021,34936
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES021C,2022,74089
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES021C,2023,97903
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES024C,2018,20835
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES024C,2019,22696
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES024C,2020,10774
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES024C,2021,18048
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES024C,2022,27805
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES024C,2023,32179
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES032C,2018,16751
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES032C,2019,19225
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES032C,2020,5751
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES032C,2021,11004
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES032C,2022,24426
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES032C,2023,31271
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES033C,2018,4305
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES033C,2019,4627
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES033C,2020,1014
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES033C,2021,1782
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES033C,2022,3647
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES033C,2023,4005
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES044C,2018,50134
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES044C,2019,53051
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES044C,2020,11883
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES044C,2021,16623
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES044C,2022,51118
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES044C,2023,66370
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES048C,2018,19321
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES048C,2019,23704
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES048C,2020,5563
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES048C,2021,9758
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES048C,2022,24408
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES048C,2023,34140
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES052C,2018,26636
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES052C,2019,34476
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES052C,2020,8911
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES052C,2021,15578
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES052C,2022,35797
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES052C,2023,49111
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES060C,2018,3227
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES060C,2019,4214
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES060C,2020,1238
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES060C,2021,2293
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES060C,2022,5207
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES060C,2023,6813
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES062C,2018,8381
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES062C,2019,10176
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES062C,2020,2377
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES062C,2021,3373
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES062C,2022,8268
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES062C,2023,9928
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES071C,2018,27954
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES071C,2019,32863
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES071C,2020,6885
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES071C,2021,13970
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES071C,2022,31075
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES071C,2023,34089
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES080C,2018,49942
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES080C,2019,57072
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES080C,2020,16035
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES080C,2021,36868
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES080C,2022,71163
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES080C,2023,87413
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES085C,2018,30105
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES085C,2019,38979
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES085C,2020,10209
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES085C,2021,15565
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES085C,2022,37799
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES085C,2023,54301
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES086C,2018,2047
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES086C,2019,2347
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES086C,2020,575
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES086C,2021,1138
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES086C,2022,2214
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES086C,2023,2889
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES089C,2018,34830
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES089C,2019,31898
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES089C,2020,4770
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES089C,2021,15134
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES089C,2022,28608
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES089C,2023,27254
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES096C,2018,16144
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES096C,2019,17021
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES096C,2020,7883
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES096C,2021,14348
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES096C,2022,21479
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES096C,2023,24258
